,affiliationid,country
21356,67439152,USA
21357,71288437,USA
21358,73494815,USA
21359,75951250,DEU
21360,76240187,ROU
21361,81693464,IND
21362,88081825,USA
21363,88155538,ESP
21364,97746150,KOR
21365,100905697,IND
21366,102962589,IRN
21367,113886823,USA
21368,116431938,FRA
21369,123338534,ITA
21370,128770141,NOR
21371,128930172,GBR
21372,129373843,RUS
21373,130375150,FIN
21374,131499155,USA
21375,132135644,USA
21376,133868755,CHN
21377,141301092,CHN
21378,141883831,BRA
21379,142823887,USA
21380,145581781,CHN
21381,154016704,USA
21382,156317336,USA
21383,156455995,USA
21384,159360068,PER
21385,169499850,KOR
21386,174432951,BRA
21387,181658840,USA
21388,183874917,USA
21389,188576332,ESP
21390,205592152,ZAF
21391,207776796,TWN
21392,215626130,IND
21393,216852786,FRA
21394,223919290,USA
21395,235627473,DEU
21396,265627732,IND
21397,291364957,CAN
21398,294845491,KEN
21399,311210535,IND
21400,859837995,USA
21401,862322245,COL
21402,863183951,USA
21403,869467088,KAZ
21404,869837907,USA
21405,879203355,USA
21406,883594155,USA
21407,884326988,IND
21408,885396881,USA
21409,885602679,ARE
21410,885991719,NZL
21411,905602700,USA
21412,922955117,USA
21413,929363937,USA
21414,1286891280,USA
21415,1289790988,USA
21416,1292227370,GBR
21417,1300548115,USA
21418,1304082316,USA
21419,1308524038,
21420,1309629988,USA
21421,1313295283,USA
21422,1313551878,USA
21423,1313983121,TUR
21424,1317119114,GBR
21425,1317634868,IND
21426,1336053918,USA
21427,1337397194,USA
21428,1338311740,USA
21429,1339963072,USA
21430,1340088252,USA
21431,1340690420,CAN
21432,1340753257,GBR
21433,1343502969,USA
21434,2799440359,USA
21435,2799448541,NPL
21436,2799661739,USA
21437,2799937020,GBR
21438,2800129641,GBR
21439,2800178121,DEU
21440,2800438382,USA
21441,2800885807,USA
21442,2801291592,PAK
21443,2801444953,USA
21444,2801941315,CAN
21445,2801983185,CHE
21446,2801988807,USA
21447,2801997478,FRA
21448,2802163689,GBR
21449,2802181116,USA
21450,2802485694,FIN
21451,2802561160,GBR
21452,2802576431,GBR
21453,2802713533,USA
21454,2802722583,GBR
21455,2802723755,USA
21456,2802775644,GBR
21457,2802879718,IND
21458,2802990396,IND
21459,1443707,ETH
21460,1581253,
21461,4895557,IND
21462,19259007,GBR
21463,26532503,USA
21464,43698687,USA
21465,44461941,USA
21466,47265099,VNM
21467,53118340,USA
21468,57053284,USA
21469,66951643,USA
21470,68581759,CHN
21471,70735523,IND
21472,73126950,HUN
21473,81007117,CHE
21474,83776822,CHN
21475,86115722,USA
21476,86464236,RUS
21477,87162975,USA
21478,87208437,USA
21479,94062374,USA
21480,94353236,GRC
21481,98251052,JPN
21482,102520234,DEU
21483,105315627,USA
21484,116578957,USA
21485,122274255,DEU
21486,127558574,CHE
21487,137506752,CHN
21488,139503278,USA
21489,142509341,
21490,143794436,PAK
21491,145686274,DEU
21492,147809708,JPN
21493,149557720,JPN
21494,149851306,UKR
21495,152736303,JPN
21496,154127411,IRN
21497,171559596,JPN
21498,172823896,USA
21499,173238496,JPN
21500,174154163,SWE
21501,175399479,IND
21502,184840846,USA
21503,186995768,ITA
21504,190734841,THA
21505,192046875,IRL
21506,192703252,PER
21507,193775966,KOR
21508,194669558,JPN
21509,196758499,NLD
21510,197025333,ARG
21511,200694920,USA
21512,200774251,USA
21513,200799365,USA
21514,200845409,GBR
21515,202438577,USA
21516,205984670,CZE
21517,208063824,JPN
21518,209116113,GBR
21519,210997871,CAN
21520,218822139,USA
21521,246527472,-99
21522,249887453,USA
21523,336638976,JPN
21524,337004713,DEU
21525,873402609,USA
21526,874317320,USA
21527,914955140,MEX
21528,1292197403,USA
21529,1292513096,DEU
21530,1292815773,USA
21531,1309719982,USA
21532,1310815967,CZE
21533,1311537691,USA
21534,1322087612,CHN
21535,1324229392,USA
21536,1342666385,USA
21537,2799392579,IDN
21538,2799432647,USA
21539,2799584991,GBR
21540,2799628689,USA
21541,2799641468,USA
21542,2799814247,USA
21543,2800357161,USA
21544,2800406863,IND
21545,2800414091,ALB
21546,2800427677,USA
21547,2800823236,USA
21548,2800853303,
21549,2800863668,USA
21550,2800878780,USA
21551,2800970363,SWE
21552,2800976812,USA
21553,2801179336,USA
21554,2801184099,GBR
21555,2801317995,USA
21556,2801908133,GBR
21557,2801909468,AUS
21558,2802051071,AUS
21559,2802146118,GBR
21560,2802201010,GBR
21561,2802213881,KNA
21562,2802723058,USA
21563,2802758316,USA
21564,2802841742,
21565,2802945493,TTO
21566,2803056446,DEU
21567,2803058301,PHL
21568,2803059467,USA
21569,2135383,ECU
21570,3750198,USA
21571,6289922,ESP
21572,7118282,USA
21573,10017102,ALB
21574,14077687,CAN
21575,20119556,RUS
21576,20210687,IND
21577,21577710,IND
21578,22126824,USA
21579,24122438,ZWE
21580,25051037,IND
21581,29003387,JPN
21582,35447125,ESP
21583,35870678,GBR
21584,37400270,USA
21585,38113126,JPN
21586,38901089,KOR
21587,39669187,USA
21588,41125697,NZL
21589,41208885,
21590,49030808,JPN
21591,57684597,IRN
21592,59061317,JPN
21593,64926303,JPN
21594,67868205,VNM
21595,68522396,BEL
21596,69737025,CHL
21597,70038096,JPN
21598,72951846,USA
21599,84129438,USA
21600,84593992,COL
21601,88126159,EGY
21602,89106005,CHL
21603,91988273,UKR
21604,94951947,GBR
21605,95293974,TUR
21606,101465142,IND
21607,103956831,DNK
21608,109570744,AUT
21609,114292369,TZA
21610,114778606,GRC
21611,116152951,LVA
21612,116480835,USA
21613,118783713,CHN
21614,136774965,GBR
21615,137581351,JPN
21616,139024713,CHN
21617,142016965,PAK
21618,157609188,USA
21619,159197949,GBR
21620,159548981,USA
21621,161998077,GBR
21622,162709352,USA
21623,169351748,CHN
21624,173498003,USA
21625,173709673,IND
21626,180801515,IND
21627,181231927,IRL
21628,193621155,IDN
21629,200943373,USA
21630,201713289,NLD
21631,210116565,IND
21632,211733179,NOR
21633,225730810,GBR
21634,249157770,DEU
21635,263303288,GBR
21636,317157023,RUS
21637,333550923,IND
21638,559644456,TUR
21639,864842778,USA
21640,876450715,USA
21641,896602014,
21642,930922190,USA
21643,1284351223,USA
21644,1294613384,USA
21645,1295874195,USA
21646,1296865778,USA
21647,1302991022,USA
21648,1304196042,USA
21649,1307740848,USA
21650,1310293346,USA
21651,1313378897,GAB
21652,1314233306,USA
21653,1318720529,USA
21654,1320721754,CAN
21655,1321404777,USA
21656,1327875273,CHE
21657,1334995288,USA
21658,2188195594,AUS
21659,2799307867,GBR
21660,2799616653,
21661,2799887075,GBR
21662,2800106379,USA
21663,2800125567,POL
21664,2800731441,IND
21665,2800756461,USA
21666,2800851383,USA
21667,2801119739,ITA
21668,2801129757,NZL
21669,2801247534,USA
21670,2801373766,USA
21671,2801429410,NLD
21672,2801438284,USA
21673,2801717687,ESP
21674,2801812118,GBR
21675,2801935354,USA
21676,2802355324,GBR
21677,2802505932,CHN
21678,2802752395,USA
21679,2802772831,IND
21680,2802830126,USA
21681,2802959637,GBR
21682,2837311904,USA
21683,992397,SWE
21684,7780909,GBR
21685,10285697,DEU
21686,14994632,USA
21687,20303223,GBR
21688,28399731,USA
21689,35591909,USA
21690,36399199,CHN
21691,36819085,USA
21692,37710804,JPN
21693,39764317,CHL
21694,39995536,BGR
21695,40734275,IRN
21696,44468530,CHN
21697,44635919,IND
21698,45473482,CHN
21699,48555384,USA
21700,51380931,USA
21701,59814707,JPN
21702,63591152,USA
21703,65669350,DEU
21704,68106499,BEL
21705,68666633,FRA
21706,69234490,USA
21707,74455405,TWN
21708,76835614,USA
21709,78570951,AUS
21710,79741504,IND
21711,82040044,JPN
21712,84401495,UKR
21713,90436673,USA
21714,90745801,AUS
21715,92582371,TWN
21716,94596887,CAN
21717,95694802,RUS
21718,96518964,IND
21719,105196157,CHE
21720,111195156,IND
21721,114250311,USA
21722,118189293,CAN
21723,118525010,USA
21724,118808232,USA
21725,120158604,KOR
21726,122296185,MEX
21727,122640774,ARE
21728,122896396,IND
21729,122991210,ITA
21730,123859907,DEU
21731,126859394,CAN
21732,132179858,USA
21733,132690573,USA
21734,136705414,JPN
21735,138537684,IND
21736,143923087,MYS
21737,152750051,FRA
21738,158012942,USA
21739,160547875,UZB
21740,162720556,TUR
21741,166719255,IND
21742,169282173,IND
21743,171087250,USA
21744,179760745,IND
21745,181029031,CAN
21746,183154596,USA
21747,183209874,RUS
21748,183883511,KOR
21749,188517813,USA
21750,188592606,USA
21751,190152807,CYP
21752,204388868,IND
21753,204722609,CAN
21754,214429113,USA
21755,218591834,IND
21756,224106226,ARE
21757,245322490,BLR
21758,294434315,RUS
21759,344409680,USA
21760,825935405,USA
21761,862893732,IDN
21762,877703402,USA
21763,880143343,
21764,883665419,USA
21765,887676365,CAN
21766,889342715,USA
21767,892085820,MEX
21768,913310111,JPN
21769,926810776,USA
21770,932542399,USA
21771,1283155146,JPN
21772,1284868019,FRA
21773,1285101214,JPN
21774,1299501804,USA
21775,1304637433,USA
21776,1314143314,CAN
21777,1315336074,USA
21778,1319306116,USA
21779,1319689352,CAN
21780,1326779652,USA
21781,1332779076,USA
21782,1335991649,USA
21783,2799406666,KOR
21784,2799587377,USA
21785,2799655038,ROU
21786,2799838410,PRT
21787,2799913721,BGR
21788,2800001487,USA
21789,2800011936,GBR
21790,2800038579,USA
21791,2800396134,CAN
21792,2800528145,GBR
21793,2800820451,GBR
21794,2800853511,UGA
21795,2800952090,AZE
21796,2801048784,BEL
21797,2801128770,GBR
21798,2801278142,USA
21799,2801289941,DEU
21800,2801316332,ITA
21801,2801415109,JPN
21802,2801454580,USA
21803,2801939835,SWE
21804,2801942610,
21805,2802200126,CAN
21806,2802344297,GBR
21807,2802391510,NLD
21808,2802576979,USA
21809,2802642022,USA
21810,2802963437,CAN
21811,2896476515,NOR
21812,883357,USA
21813,4429535,IDN
21814,5101941,ITA
21815,8391235,FRA
21816,9373783,GBR
21817,15632735,IND
21818,17900154,USA
21819,19325673,VEN
21820,27660366,IND
21821,27941296,KOR
21822,28188024,
21823,28941729,LTU
21824,34713844,IND
21825,35913352,CZE
21826,36244299,BRA
21827,39975135,USA
21828,44206873,USA
21829,44580034,USA
21830,44713367,FRA
21831,45791688,IND
21832,46781620,IND
21833,47099075,CAN
21834,47141704,KOR
21835,48663246,ZAF
21836,59805279,BGD
21837,60997889,USA
21838,63616730,HKG
21839,70782309,FRA
21840,71461249,GBR
21841,84319408,LUX
21842,106437751,ESP
21843,111397538,CHE
21844,114493937,USA
21845,114539943,CHN
21846,133557312,JPN
21847,139159150,JPN
21848,155140966,CRI
21849,157173269,USA
21850,161052086,CAN
21851,165733647,USA
21852,165859042,CHN
21853,170253739,SRB
21854,170409389,USA
21855,175124709,TUR
21856,176601375,ARE
21857,180539885,USA
21858,180585399,CHN
21859,184510948,USA
21860,185020906,USA
21861,186692466,USA
21862,188973947,RUS
21863,192106408,USA
21864,193352282,KOR
21865,200437953,USA
21866,204778367,NOR
21867,211497874,ARM
21868,220619192,CZE
21869,242996738,DEU
21870,309351856,MWI
21871,861081372,CAN
21872,864008144,CHE
21873,876277369,GBR
21874,884438115,USA
21875,901071659,USA
21876,914889024,PHL
21877,923761214,GBR
21878,1280600231,USA
21879,1282676378,USA
21880,1285093257,USA
21881,1286490081,USA
21882,1290523313,HUN
21883,1291344717,GBR
21884,1295376646,DEU
21885,1296241053,GBR
21886,1297507797,SWE
21887,1299765426,USA
21888,1306116544,USA
21889,1308343090,USA
21890,1312857945,USA
21891,1314707548,JPN
21892,1316052090,AUS
21893,1324022653,USA
21894,1327191685,
21895,1340609872,FRA
21896,1342131907,GBR
21897,2799279853,KOR
21898,2799547652,CAN
21899,2799739429,USA
21900,2799960383,HUN
21901,2800164725,GBR
21902,2800167808,USA
21903,2800167923,AUS
21904,2800331022,IND
21905,2800478591,ZAF
21906,2800509506,CAN
21907,2800949791,AUS
21908,2800966917,IND
21909,2800976266,USA
21910,2801272662,GBR
21911,2801316869,OMN
21912,2801537947,THA
21913,2801758192,IND
21914,2801857084,BEL
21915,2802017048,USA
21916,2802076133,DEU
21917,2802244809,SVN
21918,2802308956,AUS
21919,2802351013,USA
21920,2802466663,DEU
21921,2802474972,USA
21922,2802477126,JPN
21923,2802484588,USA
21924,2802611144,USA
21925,2802764693,USA
21926,2802826586,USA
21927,2803041249,USA
21928,2803050346,USA
21929,195165,JPN
21930,21620634,JPN
21931,21978226,USA
21932,23925101,BRA
21933,25880638,IND
21934,35710372,USA
21935,44839336,BRA
21936,48855962,IND
21937,51606031,IND
21938,53672676,GBR
21939,65376102,USA
21940,75717288,USA
21941,76587968,USA
21942,79995938,CHN
21943,88205842,JPN
21944,93142118,DNK
21945,95094469,BEL
21946,95850191,USA
21947,101314368,USA
21948,102401767,USA
21949,106618798,DEU
21950,108676642,TWN
21951,111565870,KOR
21952,114531698,JPN
21953,118722661,KOR
21954,122608901,MEX
21955,128610008,ISR
21956,141649914,CHN
21957,142770252,RUS
21958,144614875,IND
21959,145166766,GBR
21960,152804834,TWN
21961,154986956,GBR
21962,161765314,IND
21963,162346809,FRA
21964,163902620,CAN
21965,168660222,DEU
21966,181100180,CAN
21967,184558857,GBR
21968,187761245,IND
21969,196235531,USA
21970,197639755,USA
21971,198012923,GBR
21972,198873322,IRN
21973,200362191,MEX
21974,202697423,CHE
21975,203606896,JPN
21976,240707841,BRA
21977,258800397,CHN
21978,301377464,BTN
21979,507746717,BGR
21980,887825562,NLD
21981,890216934,USA
21982,905443562,USA
21983,913563025,USA
21984,915464482,NOR
21985,1281226547,USA
21986,1282747685,USA
21987,1288882113,USA
21988,1294174254,USA
21989,1298742617,USA
21990,1302368832,USA
21991,1303077703,TUR
21992,1309796872,TWN
21993,1313313744,USA
21994,1320494513,GBR
21995,1323121030,POL
21996,1333377046,DEU
21997,1336803494,USA
21998,1337345243,USA
21999,1339248906,USA
22000,2799512700,GBR
22001,2799691083,USA
22002,2799707979,IND
22003,2799971419,USA
22004,2799974947,USA
22005,2800054689,USA
22006,2800150677,GBR
22007,2800464100,GBR
22008,2800704399,NOR
22009,2800719740,USA
22010,2800735922,PHL
22011,2800940521,USA
22012,2801092236,KOR
22013,2801315873,USA
22014,2801387305,ZAF
22015,2801457248,USA
22016,2801612009,DNK
22017,2801652441,USA
22018,2801653624,GBR
22019,2801659999,USA
22020,2801677018,ITA
22021,2801783034,USA
22022,2801961127,USA
22023,2801989659,GBR
22024,2802569694,IND
22025,2802738698,USA
22026,2802978839,KOR
22027,2803061204,USA
22028,2803066395,MYS
22029,2898930276,CAN
22030,2899701089,IND
22031,4605,USA
22032,6896229,USA
22033,6939936,USA
22034,7900407,IND
22035,9410560,USA
22036,11932220,ESP
22037,13134134,ESP
22038,18193975,POL
22039,23968078,PRI
22040,24835296,GHA
22041,29319468,GBR
22042,31595395,CHN
22043,33616363,UKR
22044,36106150,USA
22045,36475266,JPN
22046,38631343,FRA
22047,40036882,USA
22048,42131985,AUS
22049,43695068,FIN
22050,51629411,USA
22051,53141925,NLD
22052,62340098,CAN
22053,63169043,BGD
22054,63329203,USA
22055,63627083,USA
22056,64073142,PAK
22057,64957398,TUR
22058,67734520,USA
22059,73588628,USA
22060,79946792,TUR
22061,83257022,USA
22062,83364315,DEU
22063,87673952,TUR
22064,91075065,USA
22065,94588446,KOR
22066,96408529,USA
22067,97231232,TZA
22068,105086349,CHN
22069,114073160,USA
22070,125912963,USA
22071,126467225,IRN
22072,130785548,USA
22073,136930169,USA
22074,174786783,POL
22075,178372259,USA
22076,179651463,USA
22077,181507560,GBR
22078,183519381,CHN
22079,186129607,ARE
22080,192560614,USA
22081,205032682,IND
22082,215478733,PRI
22083,218177685,SWE
22084,276820968,IND
22085,304852291,AUT
22086,307170818,SWE
22087,312806941,DEU
22088,861268105,USA
22089,869476944,ZAF
22090,880747138,USA
22091,890172802,ARE
22092,904437910,USA
22093,911422844,CAN
22094,1283026217,GBR
22095,1283092701,USA
22096,1288487710,ITA
22097,1293930524,USA
22098,1294259006,JPN
22099,1316844076,USA
22100,1320769546,CHE
22101,1332110390,USA
22102,2799477901,USA
22103,2799524160,USA
22104,2799533474,USA
22105,2799870806,USA
22106,2799988334,USA
22107,2800400737,USA
22108,2800530175,ITA
22109,2800649613,USA
22110,2800776000,USA
22111,2800789609,CAN
22112,2800804717,GBR
22113,2801074850,USA
22114,2801357364,BEL
22115,2801551205,USA
22116,2801871972,CHN
22117,2802060973,USA
22118,2802091860,USA
22119,2802342963,NOR
22120,2802429487,CAN
22121,2802584695,IND
22122,2802841168,USA
22123,2802886945,ITA
22124,2802951768,BRA
22125,2803043650,DEU
22126,2803047371,USA
22127,47844,MAR
22128,1877545,HKG
22129,3283852,USA
22130,4510145,CHN
22131,4626487,SAU
22132,8189217,LTU
22133,10213569,CAN
22134,12553626,ZAF
22135,16667517,AUS
22136,18850439,NLD
22137,26347476,USA
22138,26653445,CAN
22139,27469343,DEU
22140,29787537,NGA
22141,31649931,USA
22142,36137796,AUS
22143,36194888,USA
22144,37696226,SVN
22145,40713646,USA
22146,40931025,JPN
22147,41147446,CHN
22148,50764175,GBR
22149,52993809,FRA
22150,58114740,CAN
22151,59376991,IND
22152,59615845,IND
22153,68527327,USA
22154,77864132,IND
22155,79571142,PAK
22156,79891267,SGP
22157,83073037,IND
22158,92869138,AUT
22159,95781656,USA
22160,95810659,PHL
22161,95918129,USA
22162,99574509,BGD
22163,103406327,USA
22164,106994412,CHN
22165,108332328,IND
22166,113463164,DEU
22167,115053289,GBR
22168,118987531,CHN
22169,119303690,USA
22170,122690471,USA
22171,123152040,GBR
22172,125137046,RWA
22173,130474213,CHL
22174,133591800,GBR
22175,134784518,PAK
22176,139290333,GBR
22177,142476485,FRA
22178,150590629,USA
22179,152754861,IND
22180,159650629,ITA
22181,168879160,CHN
22182,168974072,IND
22183,169138485,USA
22184,173717819,TWN
22185,175392734,USA
22186,181514455,IND
22187,182663762,IND
22188,186335123,USA
22189,188716491,
22190,189060766,USA
22191,197974839,DEU
22192,200009255,GBR
22193,204800183,DEU
22194,210606318,MEX
22195,218242539,IRQ
22196,222384974,USA
22197,245794714,GBR
22198,318519082,IND
22199,331524005,GBR
22200,334531177,DEU
22201,867562470,USA
22202,871330366,USA
22203,880587898,GBR
22204,891860020,NGA
22205,903955410,CHE
22206,1283022650,USA
22207,1295349077,CAN
22208,1297502334,COD
22209,1298453700,USA
22210,1298852496,SGP
22211,1302470693,USA
22212,1321686444,USA
22213,1325598122,IDN
22214,1327030621,USA
22215,1332107658,MEX
22216,1337650209,JPN
22217,1340254884,USA
22218,2799360002,USA
22219,2799458587,GBR
22220,2799483119,USA
22221,2799551006,USA
22222,2799646750,USA
22223,2799661921,GBR
22224,2799677732,AUS
22225,2800306684,USA
22226,2800358669,JOR
22227,2800540624,GBR
22228,2800744764,IRN
22229,2800964503,JPN
22230,2801017582,GBR
22231,2801052211,CAN
22232,2801171336,MEX
22233,2801480486,GBR
22234,2801559968,USA
22235,2801780914,USA
22236,2801963157,DEU
22237,2802197186,CHN
22238,2802230639,USA
22239,2802247371,IND
22240,2802337552,GBR
22241,2802372703,USA
22242,2802699871,USA
22243,2802982682,IND
22244,2909531521,USA
22245,43886,ROU
22246,1102219,IDN
22247,1629065,USA
22248,10822131,IND
22249,16465266,CHL
22250,17173981,USA
22251,17784594,USA
22252,19772626,USA
22253,19894307,FRA
22254,22128151,GBR
22255,24676775,IND
22256,26812364,TZA
22257,37322517,SDN
22258,43049936,USA
22259,50758014,KOR
22260,68426948,USA
22261,71238898,VNM
22262,75620049,AUS
22263,76440524,USA
22264,81515655,USA
22265,87101506,CHE
22266,93367131,JPN
22267,96048030,USA
22268,96927051,ITA
22269,98664560,DEU
22270,109254148,AUS
22271,120043899,JPN
22272,122144792,USA
22273,125454184,
22274,126527374,RUS
22275,133237101,ESP
22276,137582240,USA
22277,145468249,IRN
22278,145876445,GHA
22279,149717392,TUR
22280,149744451,USA
22281,151440000,USA
22282,152040866,CAN
22283,156900350,JPN
22284,157438962,
22285,159049361,USA
22286,166097846,USA
22287,169719367,JPN
22288,171571821,KAZ
22289,172951950,USA
22290,178498160,BGR
22291,181037475,USA
22292,189731429,USA
22293,191305445,USA
22294,211142792,CRI
22295,238144855,TUR
22296,276309446,USA
22297,281892367,USA
22298,304588965,USA
22299,350617331,CHN
22300,865414815,JPN
22301,897549280,USA
22302,910449316,USA
22303,912024754,GBR
22304,917837239,USA
22305,930869313,USA
22306,1285210727,USA
22307,1285815856,IND
22308,1291714003,IND
22309,1300204847,ARG
22310,1300590480,ITA
22311,1304155728,SRB
22312,1311999946,FRA
22313,1315810332,USA
22314,1319597252,USA
22315,1320679480,USA
22316,1330201311,USA
